group,identifier,image_path,border_centre_ratio
ava_test,612573,/home/tempuser1/aesthetics/data/images/612573.jpg,0.18848255276679993
ava_test,543331,/home/tempuser1/aesthetics/data/images/543331.jpg,0.03162013739347458
ava_test,82723,/home/tempuser1/aesthetics/data/images/82723.jpg,0.25833970308303833
ava_test,139992,/home/tempuser1/aesthetics/data/images/139992.jpg,0.7652895450592041
ava_test,603787,/home/tempuser1/aesthetics/data/images/603787.jpg,0.03273073956370354
ava_test,338256,/home/tempuser1/aesthetics/data/images/338256.jpg,0.4349066913127899
ava_test,696581,/home/tempuser1/aesthetics/data/images/696581.jpg,0.14154240489006042
ava_test,673737,/home/tempuser1/aesthetics/data/images/673737.jpg,0.4889044761657715
ava_test,771029,/home/tempuser1/aesthetics/data/images/771029.jpg,0.015140884555876255
ava_test,560905,/home/tempuser1/aesthetics/data/images/560905.jpg,0.13292796909809113
ava_test,308906,/home/tempuser1/aesthetics/data/images/308906.jpg,0.06355825811624527
ava_test,50879,/home/tempuser1/aesthetics/data/images/50879.jpg,0.689530611038208
ava_test,121129,/home/tempuser1/aesthetics/data/images/121129.jpg,0.23916178941726685
ava_test,511358,/home/tempuser1/aesthetics/data/images/511358.jpg,0.157832533121109
ava_test,411870,/home/tempuser1/aesthetics/data/images/411870.jpg,0.191710963845253
ava_test,924219,/home/tempuser1/aesthetics/data/images/924219.jpg,0.2731137275695801
ava_test,431788,/home/tempuser1/aesthetics/data/images/431788.jpg,0.4919394552707672
ava_test,354598,/home/tempuser1/aesthetics/data/images/354598.jpg,0.2747044861316681
ava_test,721062,/home/tempuser1/aesthetics/data/images/721062.jpg,0.5058717727661133
ava_test,34364,/home/tempuser1/aesthetics/data/images/34364.jpg,0.5023261904716492
ava_test,824903,/home/tempuser1/aesthetics/data/images/824903.jpg,0.14097268879413605
ava_test,41859,/home/tempuser1/aesthetics/data/images/41859.jpg,0.11692851781845093
ava_test,655340,/home/tempuser1/aesthetics/data/images/655340.jpg,1.017527461051941
ava_test,642837,/home/tempuser1/aesthetics/data/images/642837.jpg,0.5625114440917969
ava_test,778657,/home/tempuser1/aesthetics/data/images/778657.jpg,0.4237619638442993
ava_test,892718,/home/tempuser1/aesthetics/data/images/892718.jpg,0.03280207887291908
ava_test,12883,/home/tempuser1/aesthetics/data/images/12883.jpg,0.4610096514225006
ava_test,33759,/home/tempuser1/aesthetics/data/images/33759.jpg,0.9540072679519653
ava_test,940136,/home/tempuser1/aesthetics/data/images/940136.jpg,0.3331519365310669
ava_test,159700,/home/tempuser1/aesthetics/data/images/159700.jpg,0.47056329250335693
ava_test,647213,/home/tempuser1/aesthetics/data/images/647213.jpg,0.365757018327713
ava_test,209811,/home/tempuser1/aesthetics/data/images/209811.jpg,0.705926239490509
ava_test,86847,/home/tempuser1/aesthetics/data/images/86847.jpg,0.48447543382644653
ava_test,733794,/home/tempuser1/aesthetics/data/images/733794.jpg,0.15991543233394623
ava_test,524371,/home/tempuser1/aesthetics/data/images/524371.jpg,0.6511325240135193
ava_test,41842,/home/tempuser1/aesthetics/data/images/41842.jpg,0.8150798082351685
ava_test,874860,/home/tempuser1/aesthetics/data/images/874860.jpg,0.35906028747558594
ava_test,657304,/home/tempuser1/aesthetics/data/images/657304.jpg,0.1523386389017105
ava_test,326460,/home/tempuser1/aesthetics/data/images/326460.jpg,0.19459125399589539
ava_test,900049,/home/tempuser1/aesthetics/data/images/900049.jpg,0.29783380031585693
ava_test,833973,/home/tempuser1/aesthetics/data/images/833973.jpg,0.0578438863158226
ava_test,720255,/home/tempuser1/aesthetics/data/images/720255.jpg,1.4026329517364502
ava_test,20371,/home/tempuser1/aesthetics/data/images/20371.jpg,1.1732940673828125
ava_test,772011,/home/tempuser1/aesthetics/data/images/772011.jpg,0.3495026230812073
ava_test,652882,/home/tempuser1/aesthetics/data/images/652882.jpg,0.0
ava_test,270496,/home/tempuser1/aesthetics/data/images/270496.jpg,0.5217010378837585
ava_test,571296,/home/tempuser1/aesthetics/data/images/571296.jpg,0.5554636716842651
ava_test,701925,/home/tempuser1/aesthetics/data/images/701925.jpg,1.2612264156341553
ava_test,417900,/home/tempuser1/aesthetics/data/images/417900.jpg,0.6178457736968994
ava_test,240304,/home/tempuser1/aesthetics/data/images/240304.jpg,0.9822764992713928
ava_test,865452,/home/tempuser1/aesthetics/data/images/865452.jpg,0.31313687562942505
ava_test,395793,/home/tempuser1/aesthetics/data/images/395793.jpg,0.0933932289481163
ava_test,327357,/home/tempuser1/aesthetics/data/images/327357.jpg,0.929474413394928
ava_test,321273,/home/tempuser1/aesthetics/data/images/321273.jpg,0.16618521511554718
ava_test,606137,/home/tempuser1/aesthetics/data/images/606137.jpg,0.23217302560806274
ava_test,64452,/home/tempuser1/aesthetics/data/images/64452.jpg,0.38617047667503357
ava_test,605734,/home/tempuser1/aesthetics/data/images/605734.jpg,0.2145816832780838
ava_test,381233,/home/tempuser1/aesthetics/data/images/381233.jpg,0.40147703886032104
ava_test,646178,/home/tempuser1/aesthetics/data/images/646178.jpg,0.14648348093032837
ava_test,758974,/home/tempuser1/aesthetics/data/images/758974.jpg,0.07473812997341156
ava_test,588000,/home/tempuser1/aesthetics/data/images/588000.jpg,0.33551540970802307
ava_test,76582,/home/tempuser1/aesthetics/data/images/76582.jpg,0.7731420993804932
ava_test,925201,/home/tempuser1/aesthetics/data/images/925201.jpg,1.1553415060043335
ava_test,692559,/home/tempuser1/aesthetics/data/images/692559.jpg,0.6316664814949036
ava_test,730495,/home/tempuser1/aesthetics/data/images/730495.jpg,1.9170101881027222
ava_test,697021,/home/tempuser1/aesthetics/data/images/697021.jpg,0.7306699752807617
ava_test,767530,/home/tempuser1/aesthetics/data/images/767530.jpg,0.49879512190818787
ava_test,609931,/home/tempuser1/aesthetics/data/images/609931.jpg,0.5215223431587219
ava_test,303978,/home/tempuser1/aesthetics/data/images/303978.jpg,0.33259791135787964
ava_test,83311,/home/tempuser1/aesthetics/data/images/83311.jpg,0.24856208264827728
ava_test,251319,/home/tempuser1/aesthetics/data/images/251319.jpg,0.22778089344501495
ava_test,255491,/home/tempuser1/aesthetics/data/images/255491.jpg,9.74064826965332
ava_test,6160,/home/tempuser1/aesthetics/data/images/6160.jpg,0.48441362380981445
ava_test,718927,/home/tempuser1/aesthetics/data/images/718927.jpg,0.8504642248153687
ava_test,739497,/home/tempuser1/aesthetics/data/images/739497.jpg,0.6164154410362244
ava_test,230847,/home/tempuser1/aesthetics/data/images/230847.jpg,0.04800548031926155
ava_test,405846,/home/tempuser1/aesthetics/data/images/405846.jpg,0.536770224571228
ava_test,619910,/home/tempuser1/aesthetics/data/images/619910.jpg,0.3648340106010437
ava_test,901187,/home/tempuser1/aesthetics/data/images/901187.jpg,0.35832497477531433
ava_test,86135,/home/tempuser1/aesthetics/data/images/86135.jpg,0.36351531744003296
ava_test,395407,/home/tempuser1/aesthetics/data/images/395407.jpg,1.4960496425628662
ava_test,634208,/home/tempuser1/aesthetics/data/images/634208.jpg,0.42617297172546387
ava_test,427155,/home/tempuser1/aesthetics/data/images/427155.jpg,1.0929478406906128
ava_test,190304,/home/tempuser1/aesthetics/data/images/190304.jpg,0.4269869327545166
ava_test,234443,/home/tempuser1/aesthetics/data/images/234443.jpg,2.8572983741760254
